asin,name,date,rating,review,brandName,product,clean_review_text
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair Been using for years,Patanjali,Kanti-Natural-Cleanser-Shampoo,superb shampoo soft n delicate hair using years
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product Using little produces enough lather ,Patanjali,Kanti-Natural-Cleanser-Shampoo,wonderful product using little produces enough lather
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier good item no issue i felt thanks,Patanjali,Kanti-Natural-Cleanser-Shampoo,already used earlier good item issue felt thanks
B0818ZYVH1,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,It s not highly perfumed does wat an ayurvedic shampoo can do don t expect too much it s just a shampoo with natural ingredients not magic serum ,Patanjali,Kanti-Natural-Cleanser-Shampoo,highly perfumed wat ayurvedic shampoo expect much shampoo natural ingredients magic serum
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,The shampoo do has natural ingredients like Amla Hibiscus etc it is affordable too However it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff Also you need to use more amount of shampoo for excessively oily or dirty hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,At first I liked the smell of it It is very herbal Unlike other shampoo with tons of chemicals on it I would recommend this as it is herbal based Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair Quality product from Patanjali,Patanjali,Kanti-Natural-Cleanser-Shampoo,first liked smell herbal unlike shampoo tons chemicals would recommend herbal based also one thing sunflower oil embedded inside also gives shiny oil look hair quality product patanjali
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don t like this product Product is not effective for your hair After using this product felt like its damaging my hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,actually like product product effective hair using product felt like damaging hair
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash Compulsary to use conditioner ,Patanjali,Kanti-Natural-Cleanser-Shampoo,leaves hairs dry wash compulsary use conditioner
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,Patanjali,Kanti-Natural-Cleanser-Shampoo,good
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it no harmful chemicals and affordable price,Patanjali,Kanti-Natural-Cleanser-Shampoo,made bharat r proud harmful chemicals affordable price
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair Been using for years,Patanjali,Kanti-Natural-Cleanser-Shampoo,superb shampoo soft n delicate hair using years
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product Using little produces enough lather ,Patanjali,Kanti-Natural-Cleanser-Shampoo,wonderful product using little produces enough lather
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier good item no issue i felt thanks,Patanjali,Kanti-Natural-Cleanser-Shampoo,already used earlier good item issue felt thanks
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,It s not highly perfumed does wat an ayurvedic shampoo can do don t expect too much it s just a shampoo with natural ingredients not magic serum ,Patanjali,Kanti-Natural-Cleanser-Shampoo,highly perfumed wat ayurvedic shampoo expect much shampoo natural ingredients magic serum
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2018-12-15,3,The shampoo do has natural ingredients like Amla Hibiscus etc it is affordable too However it is HIGHLY INEFFECTIVE in controlling hairfall or dandruff Also you need to use more amount of shampoo for excessively oily or dirty hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,shampoo natural ingredients like amla hibiscus etc affordable however highly ineffective controlling hairfall dandruff also need use amount shampoo excessively oily dirty hair
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-01-11,5,At first I liked the smell of it It is very herbal Unlike other shampoo with tons of chemicals on it I would recommend this as it is herbal based Also one other thing about this is It has Sunflower oil embedded inside it so it also gives a shiny oil look in your hair Quality product from Patanjali,Patanjali,Kanti-Natural-Cleanser-Shampoo,first liked smell herbal unlike shampoo tons chemicals would recommend herbal based also one thing sunflower oil embedded inside also gives shiny oil look hair quality product patanjali
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-27,3,I actually don t like this product Product is not effective for your hair After using this product felt like its damaging my hair ,Patanjali,Kanti-Natural-Cleanser-Shampoo,actually like product product effective hair using product felt like damaging hair
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-08-18,3,Leaves you hairs dry after wash Compulsary to use conditioner ,Patanjali,Kanti-Natural-Cleanser-Shampoo,leaves hairs dry wash compulsary use conditioner
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-03-04,4,Good,Patanjali,Kanti-Natural-Cleanser-Shampoo,good
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-12-03,5,Made in bharat and we r proud of it no harmful chemicals and affordable price,Patanjali,Kanti-Natural-Cleanser-Shampoo,made bharat r proud harmful chemicals affordable price
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2020-05-09,5,Superb shampoo so soft n delicate on hair Been using for years,Patanjali,Kanti-Natural-Cleanser-Shampoo,superb shampoo soft n delicate hair using years
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2016-10-01,5,Wonderful product Using little produces enough lather ,Patanjali,Kanti-Natural-Cleanser-Shampoo,wonderful product using little produces enough lather
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2019-04-03,5,already used earlier good item no issue i felt thanks,Patanjali,Kanti-Natural-Cleanser-Shampoo,already used earlier good item issue felt thanks
B00R60PBTC,Patanjali-Kanti-Natural-Cleanser-Shampoo,2017-07-24,5,It s not highly perfumed does wat an ayurvedic shampoo can do don t expect too much it s just a shampoo with natural ingredients not magic serum ,Patanjali,Kanti-Natural-Cleanser-Shampoo,highly perfumed wat ayurvedic shampoo expect much shampoo natural ingredients magic serum
B08HKJWHWS,Patanjali-Ayurved-Ltd-CORO-NIL-Tablet,2020-09-24,2,Why these products so costly and secondly delivery charges too high and how to take them not mentioned clearly very confusing,Patanjali,Ayurved-Ltd-CORO-NIL-Tablet,products costly secondly delivery charges high take mentioned clearly confusing
B08HKJWHWS,Patanjali-Ayurved-Ltd-CORO-NIL-Tablet,2020-09-24,2,Why these products so costly and secondly delivery charges too high and how to take them not mentioned clearly very confusing,Patanjali,Ayurved-Ltd-CORO-NIL-Tablet,products costly secondly delivery charges high take mentioned clearly confusing
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-07,5,Undoubtedly the best cows milk we have ever tasted out of a Milk carton Creamy and delicious ,Patanjali,UHT-Milk-1000-ml,undoubtedly best cows milk ever tasted milk carton creamy delicious
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-06,5,real cow milk without any preservatives i have tried almost all tetrapak milk of all brands from last 6 months this really best i really like see more product on this site of patanjali milk original molk products Thank you Amazon ,Patanjali,UHT-Milk-1000-ml,real cow milk without preservatives tried almost tetrapak milk brands last 6 months really best really like see product site patanjali milk original molk products thank amazon
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-21,5,Thick cow milk Very tasty Comparable with Amul Gold in thickness Although this is cow milk and not buffalo milk Tastes better than toned milk ,Patanjali,UHT-Milk-1000-ml,thick cow milk tasty comparable amul gold thickness although cow milk buffalo milk tastes better toned milk
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-10,1,Spoilt milk,Patanjali,UHT-Milk-1000-ml,spoilt milk
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-10-03,5,Best carton milk available in market ,Patanjali,UHT-Milk-1000-ml,best carton milk available market
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-07,5,Undoubtedly the best cows milk we have ever tasted out of a Milk carton Creamy and delicious ,Patanjali,UHT-Milk-1000-ml,undoubtedly best cows milk ever tasted milk carton creamy delicious
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-09-06,5,real cow milk without any preservatives i have tried almost all tetrapak milk of all brands from last 6 months this really best i really like see more product on this site of patanjali milk original molk products Thank you Amazon ,Patanjali,UHT-Milk-1000-ml,real cow milk without preservatives tried almost tetrapak milk brands last 6 months really best really like see product site patanjali milk original molk products thank amazon
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-21,5,Thick cow milk Very tasty Comparable with Amul Gold in thickness Although this is cow milk and not buffalo milk Tastes better than toned milk ,Patanjali,UHT-Milk-1000-ml,thick cow milk tasty comparable amul gold thickness although cow milk buffalo milk tastes better toned milk
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-07-10,1,Spoilt milk,Patanjali,UHT-Milk-1000-ml,spoilt milk
B07MJ62P6D,Patanjali-UHT-Milk-1000-ml,2020-10-03,5,Best carton milk available in market ,Patanjali,UHT-Milk-1000-ml,best carton milk available market
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2019-05-01,5,There are very few Ghee in market which does not have trans fats Be it Amul Mother dairy Nestle all have trans fats which are very very bad for health Surpirsingly patanajali ghee is without trans fats ,Patanjali,Cows-Ghee-500ml,ghee market trans fats amul mother dairy nestle trans fats bad health surpirsingly patanajali ghee without trans fats
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-06-28,1,Worst ghee that is coming in Market It tastes smells and looks like dalda I am sure its 100 dalda,Patanjali,Cows-Ghee-500ml,worst ghee coming market tastes smells looks like dalda sure 100 dalda
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-29,5,Tried almost all Ghee brands available in the market but I always have to come back to Patanjali Ghee I didn t find any other brand to give the same flavor and texture ,Patanjali,Cows-Ghee-500ml,tried almost ghee brands available market always come back patanjali ghee find brand give flavor texture
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2020-07-28,3,Patanjali Ghee is not that pure or real Ghee smell like expected It s like ordinary and looks like refined oil mixed with pure ghee In comparison Nandini ghee or Jharana Ghee is better than this Next time will try Amul or some organic brand or make at Home if I need pure ghee I know how does the pure ghee smells like Conclusion Patanjalii is not upto the mark ,Patanjali,Cows-Ghee-500ml,patanjali ghee pure real ghee smell like expected like ordinary looks like refined oil mixed pure ghee comparison nandini ghee jharana ghee better next time try amul organic brand make home need pure ghee know pure ghee smells like conclusion patanjalii upto mark
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-10-16,5,No matter what you think of Patanjali But some products are just too good The best of them is this ghee The smell taste and quality it s a must in every kitchen ,Patanjali,Cows-Ghee-500ml,matter think patanjali products good best ghee smell taste quality must every kitchen
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-08-29,2,I generally like Patanjali products but really didn t like this Ghee The gravity is not good and this doesn t feel like what original ghee should be like ,Patanjali,Cows-Ghee-500ml,generally like patanjali products really like ghee gravity good feel like original ghee like
B01H70XQQ0,Patanjali-Cows-Ghee-500ml,2018-03-27,1,No where near to the pure Cow Ghee I dont know why people are crazy about it ,Patanjali,Cows-Ghee-500ml,near pure cow ghee dont know people crazy
